DATAFLOW,LAST UPDATE,freq,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PT,2018,50,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PT,2019,42,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PT,2020,40,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PT,2021,48,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PT,2022,47,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,RO,2016,51,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,RO,2017,50,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,RO,2018,47,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,RO,2019,40,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,RO,2020,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,RO,2021,51,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,RO,2022,48,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SE,2016,77,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SE,2017,72,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SE,2018,75,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SE,2019,79,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SE,2020,81,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SE,2021,71,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SE,2022,74,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SI,2016,30,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SI,2017,35,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SI,2018,33,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SI,2019,39,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SI,2020,42,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SI,2021,47,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SI,2022,49,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SK,2016,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SK,2017,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SK,2018,29,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SK,2019,28,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SK,2020,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SK,2021,28,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,SK,2022,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,UK,2016,70,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,UK,2017,71,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,UK,2018,68,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,UK,2019,68,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,UK,2020,71,
