DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2014,1234,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2015,1221,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2016,1278,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2017,1303,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2018,1261,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2019,1264,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2020,1278,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2021,1389,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2000,126,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2001,136,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2002,141,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2003,148,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2004,156,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2005,165,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2006,161,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2007,175,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2008,198,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2009,203,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2010,209,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2011,205,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2012,199,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2013,198,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2014,194,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2015,191,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2016,199,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2017,198,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2018,207,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2019,220,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2020,227,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2021,238,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2001,113,e
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2002,115,e
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2003,94,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2004,102,p
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2005,108,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2006,145,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2007,155,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2008,183,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2009,223,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2010,209,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2011,220,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2012,225,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2013,241,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2014,240,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2015,265,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2016,215,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2017,226,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2018,251,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2019,308,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2020,295,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2021,291,
